No. of edges: 5358
1132,1077,34779021.0
1087,1077,3479157.0
1431,1077,33139.0
1080,1077,9378828.799999999
1023,1098,317157244.5
1701,1098,157728358.0
1009,1098,51934432.0
1191,1098,114714133.0
1142,1098,46595377.0
1081,1098,16143311.0
1146,1098,648827852.53
1199,1098,44406995.0
1405,1098,2893597.0
1754,1098,4508829.5
1309,1098,10101521.0
1545,1098,75667551.0
1134,1098,89757.0
1517,1098,3020210.0
1202,1098,19709557.0
1007,1098,3106269.6399999997
1037,1098,1212762.0
1389,1098,23987244.0
1014,1098,19862210.0
1356,1098,28728442.0
1068,1098,3341303.0
1138,1098,2594733.0
1633,1098,7474549.209999999
1220,1098,56032726.0
1172,1098,11629721.0
1016,1098,8643165.0
1108,1098,6828578.0
1140,1098,984787.0
1120,1098,1686697.9
1528,1098,5980145.0
1678,1098,4510055.0
1447,1098,5966734.5
1105,1098,205499.0
1035,1098,2761672.0
1326,1098,1076754.0
1181,1098,60100.0
1246,1098,131722.0
1406,1098,16629.98
1099,1098,907319.0
1243,1104,147968344.0
1039,1104,226823.74
1168,1104,24895182.0
1747,1046,21655273.0
1019,1058,72901382.66000003
1134,1058,52658.0
1040,1060,29811128.6
1078,1060,31790639.819999993
1172,1060,50998640.0
1545,1060,6818784.0
1310,1060,56893007.56
1309,1060,4774622.0
1023,1060,19127400.5
1581,1060,7031229.0
1264,1060,7117617.0
1081,1060,2016047.0
1002,1060,12671156.0
1356,1060,33553972.0
1353,1060,10647170.0
1142,1060,3173804.0
1287,1060,879613.0
1128,1060,1611613.0
1149,1060,9248013.0
1098,1060,19484110.0
1079,1060,1688571.0
1147,1060,1578689.0
1246,1060,1209963.0
1326,1060,1197842.0
1209,1060,98125.0
1813,1060,3522973.84
1529,1060,4905646.0
1056,1060,9834026.0
2031,1060,901226.0
1236,1060,162000.0
1617,1060,5776685.3
1215,1060,1463861.0
1470,1065,731097.0
1126,1065,1567924.0
1484,1065,806825.0
1835,1065,3843166.9
1696,1065,1467410.0
1553,1065,2002148.0
1582,1065,37467.36
2034,1065,17349.0
1390,1065,59699.0
1598,1065,6314264.0
1645,1065,26537.0
1261,1065,2528506.0
1939,1065,23446.0
1344,1065,237557.0
1597,1065,1455028.0
1591,1065,403959.0
1302,1065,4935125.0
1339,1065,959446.0
1780,1065,341348.0
1031,1065,7828666.0
1658,1065,180969.31999999998
1145,1065,54195.0
1114,1065,4345818.0
1891,1065,104968.0
1959,1065,20260.0
1535,1065,19635.0
2071,1065,415360.0
1475,1065,1096728.0
1469,1065,134806.0
1769,1065,52781.0
1051,1073,192740019.00000006
1310,1073,7797183.0
1471,1073,18670412.0
1389,1073,2232180.0
1035,1073,7368591.800000001
1562,1073,42723.0
1259,1073,4958894.0
1419,1073,34919.0
1126,1073,185537.0
1309,1079,68375254.0
1245,1079,16638983.2
1335,1079,685400.0
1162,1079,13659502.0
1259,1079,26510859.0
1256,1079,13792262.0
1223,1079,4763354.0
1054,1079,13624859.0
1668,1079,41473556.2
1034,1079,110786501.6
1090,1079,76383874.0
1037,1079,19775024.0
1134,1079,3533052.0
1837,1079,4030060.04
1222,1079,4125821.0
1832,1079,216025631.0
1224,1079,5930394.0
1144,1079,302494.9
1159,1079,204247.0
1488,1079,82591598.0
1449,1079,37532338.480000004
2190,1079,26773371.570000004
1473,1079,804200.0
1757,1079,42620.28
1780,1079,1009454.0
1283,1079,7365294.92
1147,1079,11513073.219999999
1391,1079,6685219.0
1007,1079,3987289.62
1172,1079,461254.0
1074,1079,3590998.42
1011,1079,24237.0
1859,1079,1138043.0
1228,1079,3349059.0
1163,1079,10888247.280000001
1327,1079,8269966.0
1084,1079,219871.16
1103,1079,316401.0
1524,1079,1654749.0
1140,1080,77558316.0
1051,1080,136759224.07999998
1764,1080,960046.3999999999
1179,1080,403349.0
1084,1080,5333600.0
1132,1080,15255265.0
1397,1080,1393132.0
1011,1080,283306.0
2072,1080,11347055.0
1679,1080,2738294.0
1073,1080,1797749.0
1344,1080,48635.0
2000,1080,434225.0
1015,1080,1611502.0
2142,1080,7626041.0
1780,1080,503801.0
1145,1080,18249.0
1914,1080,20474.0
2109,1080,600384.0
1126,1080,41948.0
1818,1080,44199.68
1917,1080,28811.0
1151,1096,52441851.46
1021,1096,10479947.12
1624,1105,950657.0
1283,1105,54146615.64000001
1037,1105,8176726.0
1774,1105,21890775.0
1099,1105,4553363.0
1017,1105,226929413.0
1528,1105,5891240.98
1535,1105,873692.0
1246,1105,2809958.0
1072,1105,4992778.600000001
1016,1105,2915781.0
1051,1105,154401940.29999998
1138,1105,110173129.52000001
1272,1105,209661.0
1007,1105,8455052.819999998
1753,1105,406307.0
1611,1105,6884439.2700000005
1780,1105,140557.0
1582,1105,620763.8
1004,1105,51925246.009999976
1224,1105,70460127.0
2151,1105,15691431.0
1309,1105,4324631.0
1181,1105,128660.0
1135,1105,2161217.0
1291,1105,2632652.0
2184,1105,920720.38
1201,1105,1006016.1
1049,1105,2308331.7100000004
1020,1105,210784.0
1264,1105,3757599.0
1290,1105,68435.0
1084,1105,1136080.4
1658,1105,593898.05
1140,1105,907490.0
1422,1105,1853570.0
1775,1105,235092.0
1612,1105,1655528.9699999997
1562,1105,567641.0
1243,1105,144253.0
1034,1105,4747968.0
1149,1105,616935.0
1289,1105,292762.0
1328,1076,1499160579.5
1075,1076,18285752.0
1061,1076,261026.0
1327,1076,785681935.0
1149,1076,69704235.0
1350,1076,27871731.0
1774,1076,22295878.0
1099,1076,2260172.0
1090,1076,858548859.0
1081,1076,219275664.0
1545,1076,4058857.0
1074,1076,65014271.33999999
1326,1076,7220352.0
1754,1076,4010894.5
1073,1076,114707754.02
1906,1076,10330456.0
1503,1076,139945216.0
1056,1076,260455859.0
1519,1076,203675.0
1209,1076,5537540.0
1016,1076,540181.0
1228,1076,11360179.0
1604,1076,1432922.0
1501,1076,4994276.0
1138,1076,8378752.300000001
1446,1076,1912454.0
1116,1076,10415805.0
1535,1076,3293902.0
1666,1076,32802984.0
1224,1076,39331707.0
1184,1076,6087821.0
1049,1076,3311736.0700000003
1037,1076,1170168.0
1217,1002,915046.0
1050,1002,1508394.0
1837,1002,8317014.0
1222,1002,4947206.0
1223,1002,8658534.0
1090,1002,4390276.0
1135,1002,4922839.0
1956,1002,20163752.0
2190,1002,4696888.54
1308,1002,9393581.16
1034,1002,80677.0
1393,1002,1993463.1
1185,1002,1236539.0
1135,1006,2523187.0
1039,1006,14224984.09
1016,1006,25023155.0
1037,1006,4090905.0
1914,1006,296138.0
1166,1006,1230728.2
1356,1006,2445602.0
1246,1006,563813.0
1855,1006,257249.0
2017,1006,529089.0
1172,1006,723616.0
1142,1006,1442167.0
1066,1022,263494.0
1875,1022,671208.0
1330,1024,947200.0
1051,1024,250000.0
1090,1089,29155965.0
1034,1089,62618800.0
1857,1089,7369062.0
1039,1089,185396955.5399999
1335,1089,3765342.0
1668,1089,27184569.0
1623,1089,4343172.0
1256,1089,7128822.55
1862,1089,12247753.0
1181,1089,13437965.0
1224,1089,5253867.0
1488,1089,6610390.0
1037,1089,5129169.0
1100,1089,6913696.0
1138,1089,19666937.0
1698,1089,1000050.0
1134,1089,2853005.0
2000,1089,1685783.0
1135,1089,2939380.0
1753,1089,605330.0
1658,1089,157696.0
1007,1089,135308.76
1163,1089,1410334.0
1002,1008,166974660.0
1023,1008,20093753.0
1068,1008,49742219.0
1503,1008,14913729.8
1660,1008,10000108.0
1747,1008,49740850.0
1136,1008,30094911.7
1793,1008,31479553.0
1075,1008,1473792.0
1396,1014,5534775.3
1016,1014,3015228.0
1011,1014,192655711.0
1079,1014,232976561.0
1927,1014,1190642.0
1612,1014,15083457.650000002
1064,1014,1006431.47
1023,1014,17099493.5
1037,1014,4506025.0
1379,1014,720180.0
1149,1014,480688.0
1309,1014,3286111.0
1177,1014,797109.0
1134,1017,1661926.16
1011,1023,1470227.0
1072,1023,14320775.0
1723,1023,12842561.0
1962,1023,10577645.0
1729,1023,11057650.0
1079,1023,1765315.0
1172,1023,3993088.0
1037,1023,3418752.0
1034,1023,2396507.0
1832,1023,14240026.0
1470,1023,3210159.0
1259,1023,26839917.0
1224,1023,1701250.0
2190,1023,89618668.57999998
1310,1023,60226991.14
1002,1023,3099622.0
1283,1023,4464048.4799999995
1623,1023,133193.0
1147,1023,1667715.0
1061,1023,1457870.0
1774,1023,217908.0
1020,1023,1363043.0
1308,1023,71980008.93999997
1382,1023,2485719.0
1666,1023,178642.0
1110,1023,41328.0
1039,1023,102984.5
1136,1023,4640646.0
1138,1020,18555490.0
1283,1020,593864.44
1562,1020,626644.0
1073,1020,5038881.0
1645,1020,106093.0
1072,1020,2024817.5999999999
1023,1020,8098871.0
2108,1020,2264843.0
1774,1020,4860865.0
2184,1020,1618191.0
1646,1020,3773733.0
1611,1020,278862.4
1350,1020,2318249.0
1016,1020,3765208.0
1147,1020,5477218.0
1612,1020,576284.96
1049,1020,1254044.27
1623,1020,1009633.0
1658,1020,1715364.57
1377,1020,2751392.0
1037,1020,2383779.0
1291,1020,176900.0
1084,1020,277482.56
2158,1020,2229256.0
2107,1020,832478.2
1135,1020,825622.0
1194,1020,1954788.0
1149,1020,1291625.0
1063,1020,522102.0
1224,1020,652888.0
1533,1020,33745.0
1140,1020,37538.0
1105,1020,375669.0
1246,1020,1062376.0
2152,1020,699785.0
1753,1020,51815.0
1185,1020,54723.0
1306,1020,344074.0
1528,1020,222659.0
1535,1020,119335.0
1136,1020,1392382.8
1780,1020,40335.0
1134,1020,323805.0
1181,1020,485425.0
1917,1020,14577.0
1930,1020,163615.0
1309,1020,798482.0
1505,1020,198987.0
1397,1020,206330.0
1081,1020,1468454.0
1007,1020,264833.04
1944,1020,200600.0
1004,1020,284060.82
2000,1020,111716.0
1356,1020,802566.0
1259,1030,91082245.0
1108,1030,19276787.0
1220,1030,1336344.0
1396,1030,844790.82
1009,1053,59983310.0
1098,1053,2956650.0
1701,1088,109236729.0
1511,1088,54104172.15
1392,1088,13308107.0
1108,1088,138814503.57999998
1310,1088,35000213.0
1545,1088,249030808.66
1111,1088,7782455.0
1747,1088,88559921.0
1090,1088,29059981.0
1824,1088,45000046.6
1278,1088,20990632.0
1382,1088,37966594.0
1802,1088,1728655.0
1338,1088,74298067.0
1581,1088,110957761.0
1136,1088,67199184.6
2166,1088,57270066.900000006
1422,1088,33898799.0
1051,1088,86575955.38000001
1557,1088,18801718.0
1658,1088,114980372.21
2071,1088,2999892.0
1377,1088,131543742.0
1075,1088,107861938.0
1189,1088,33500001.65
1608,1088,16425285.0
1016,1088,80043074.0
1517,1088,72525685.0
1801,1088,9964750.0
1072,1088,28362293.22
1523,1088,14264359.0
1720,1088,106792806.0
1443,1088,7593642.0
2097,1088,40412899.6
1184,1088,23331499.0
2184,1088,9931129.0
1356,1088,49999853.0
2000,1088,60009790.0
1505,1088,11500223.0
1906,1088,12041689.24
1660,1088,31236391.0
1930,1088,3311843.0
2012,1088,21703771.0
1126,1088,12838016.0
1199,1088,117817172.0
1286,1088,27706250.0
1081,1088,21048179.0
1113,1088,3999882.0
1076,1088,10009511.0
1640,1088,360428.12
1950,1088,6050680.0
1755,1088,31722091.0
1766,1088,6006672.0
1606,1088,18011600.0
1039,1088,5037224.139999999
1099,1016,87408209.0
1309,1016,105433120.0
1051,1016,595249121.62
1039,1016,182457287.41000003
1023,1016,355398433.14
1044,1016,60905377.0
1056,1016,112253244.0
1356,1016,202275087.0
1754,1016,1455920.0
1079,1016,24161693.0
1172,1016,26888565.0
1105,1016,8202580.0
1201,1016,756502.96
1149,1016,88907899.0
1007,1016,6798550.199999999
1049,1016,11332.0
1147,1016,8364020.0
1011,1016,136757050.0
1780,1016,698947.0
1185,1016,429867.0
1562,1016,1475879.0
1310,1016,19214099.0
1646,1016,920593.0
2039,1016,7929422.0
1083,1016,2955541.0
1612,1016,8093120.04
1246,1016,2955997.0
1350,1016,1074971.0
1103,1016,2056528.0
1084,1016,4682357.0
1075,1016,21160055.0
1658,1016,2553849.2499999995
1181,1016,558639.0
2124,1016,17506140.0
1326,1016,914652.0
1177,1076,4269502.0
1211,1076,1218114.0
1112,1076,717688.0
1134,1076,1467775.0
2108,1076,7087683.0
1511,1076,10322407.0
1743,1076,1568595.0
1397,1076,10141840.0
1310,1076,123008220.44
1594,1076,7492132.0
1510,1076,2034624.0
1146,1076,1102887.0
1004,1076,679277.39
1035,1076,2440403.0
1049,1089,46301.0
1553,1089,33675.0
1995,1112,31216369.46
1774,1112,21093071.0
1472,1112,18703951.639999997
1511,1112,64315128.08
2108,1112,1874819.0
1026,1112,2229608.0
1078,1112,408698084.95000005
1446,1112,3148315.0
1608,1112,40953615.0
1211,1112,4445687.0
1081,1112,25503028.0
1739,1112,1236522.0
1461,1112,1670910.0
1264,1112,15005796.0
1350,1112,7152318.0
2028,1112,2232503.0
1623,1112,5548190.0
1079,1112,38894101.0
1356,1112,8415849.0
1612,1112,27919804.300000004
1049,1112,21446.0
1147,1112,13998761.0
1002,1112,18585041.0
1282,1112,9323434.0
1789,1112,7395144.0
1034,1112,562431.0
1666,1112,1172909.0
1138,1112,17373807.2
1557,1112,9065232.0
1076,1112,18379864.0
1037,1112,7036598.0
2100,1112,8436165.0
1396,1112,2084761.63
1858,1112,1596506.0
1387,1112,5244531.0
1310,1112,49291771.0
1083,1112,878867.0
1722,1112,442793.0
1660,1112,1999864.0
2054,1112,1128375.0
1215,1112,1364975.0
1023,1112,2096771.5
2076,1112,2657578.0
1326,1014,569323.0
1133,1025,4213018.0
1248,1025,3894774.0
1126,1025,84454.0
1016,1049,4937107.0
1562,1049,5684849.0
1185,1049,6408310.1
1184,1049,74832162.0
1358,1049,1037021.7
1007,1049,34411682.11999999
1134,1049,116062784.0
1105,1049,2086851.0
1147,1049,487510.0
1072,1049,20923088.799999997
2017,1049,291661.0
1138,1049,26924890.62
1406,1049,3083586.98
1452,1049,145059.0
1433,1049,568840.99
1528,1049,8669489.0
1246,1049,9353583.0
1775,1049,667846.0
1099,1049,79551524.0
1774,1049,8345600.0
1780,1049,372918.0
1793,1049,544838.4199999999
1076,1049,27532277.0
1259,1049,3451712.0
1537,1049,2231631.0
1166,1049,604194.26
1570,1049,5981923.0
1611,1049,236563.78
1142,1049,12681363.0
1240,1049,12646311.0
1306,1049,8220187.0
2142,1049,50808.0
1676,1049,2004018.0
1658,1049,111933.0
1202,1049,2653018.0
2152,1049,66632.0
1020,1049,226570.0
1163,1023,693146.16
1159,1023,10059.0
1519,1023,119192.0
1391,1023,791444.0
2066,1023,1210154.0
1089,1023,107404.0
1108,1028,38332126.0
1211,1028,1258419.0
1220,1028,51538982.0
1443,1028,879737.0
1075,1028,13437949.0
1660,1028,904432.0
1388,1028,1549720.0
1189,1028,468460.0
1323,1028,90010.0
1351,1028,537664.0
1017,1028,860521.0
1177,1028,233941.0
1050,1038,41583445.46
1262,1038,12745479.719999999
1007,1038,273443686.58
1106,1038,37078425.0
1534,1038,14499827.02
1608,1038,7391145.0
1557,1038,5499980.0
1559,1038,1507562.1
1224,1039,566377396.0
1034,1039,606132633.2
1007,1039,2258929.84
2146,1039,29995482.0
1074,1039,7644579.260000001
1090,1039,6634203.0
1447,1088,11900121.0
1335,1088,127163.0
1633,1088,999999.99
1247,1088,2500000.0
1570,1088,5523922.0
1604,1088,11000002.0
1282,1088,38453246.62
1144,1088,5817487.85
2126,1088,42833529.0
1220,1088,53289755.0
2111,1088,2376447.0
1160,1088,8209909.0
2028,1088,9416325.4
2084,1088,34000031.0
1079,1088,3596253.0
1676,1088,9248055.0
1183,1088,4259075.0
1789,1088,37046308.0
1524,1088,12274982.0
1336,1088,4531375.0
1809,1088,2161692.0
2137,1088,21537625.0
1828,1088,6786840.0
1724,1088,8911454.0
2088,1088,8097791.199999999
1274,1088,9807325.0
1786,1088,9619054.0
1276,1088,410654.0
1340,1016,16248.6
1009,1016,1258323.0
1447,1016,81415.0
1199,1016,363305.0
2076,1016,5503281.0
1264,1016,2106101.0
1136,1016,553327.96
1134,1016,618646.0
1228,1016,460795.0
2073,1016,705616.0
1611,1016,287065.1
1511,1016,540399.0
1774,1016,1278820.0
1137,1076,2498976.0
1309,1076,224945.0
1007,1076,6707592.0
1366,1076,1271648.0
1072,1076,3690201.88
1072,1112,695431.3
1780,1112,53472.0
1152,1112,889389.0
1135,1112,331272.0
1040,1112,359265.0
1088,1144,14275140.85
1276,1144,10586743.0
1193,1144,7764940.8100000005
1246,1144,3565627.0
1755,1144,54388.0
1344,1159,2705260.0
1599,1159,1075774.33
1134,1159,5214293.0
1553,1159,509897.0
1275,1159,339315.0
1145,1159,131171.0
1658,1159,6732045.64
1780,1159,3925916.0
1269,1159,55865.0
1126,1159,430489.0
1322,1159,1249547.0
1696,1159,216871.0
1597,1159,5043289.0
1133,1159,113481.0
1835,1159,434444.0
1140,1159,83013.0
1891,1159,3342752.0
1484,1159,16237.0
1914,1159,424609.0
1645,1159,47108.0
1757,1159,2240594.04
1390,1159,56649.0
1855,1159,12593.0
1132,1159,839775.0
1470,1159,337257.0
1469,1159,50819.0
1944,1159,1215494.0
1511,1049,297736.0
2053,1049,207774.4
1397,1049,658771.0
1612,1049,4013709.119999999
1690,1049,7256089.0
1140,1049,886547.0
1747,1049,292227.0
1037,1049,1357423.0
1535,1049,246384.0
1283,1049,31454.9
1149,1056,13052476.0
1335,1056,943677.0
1037,1056,6214065.0
1090,1056,42586103.0
1163,1056,680054.06
1977,1056,128230073.53999998
1449,1056,40588509.0
1224,1056,30261014.0
1050,1056,5441994.800000001
1488,1056,17950643.0
1668,1056,14086420.0
1956,1056,9348390.0
1132,1056,3857232.0
1126,1056,215098.0
1134,1056,76260.0
1656,1056,206483.48
1612,1056,605859.66
1344,1039,104995.0
1050,1039,3421941.0
1159,1039,214583.0
2076,1039,33948528.0
1356,1039,1321972.0
1147,1039,3216904.0
1104,1039,491150.0
1037,1039,5050832.0
2166,1039,26239920.780000005
2081,1039,8080361.0
1259,1039,6144438.0
1228,1039,3256827.0
1951,1039,2059503.0
1089,1039,5539604.0
1146,1039,5377225.0
1246,1088,347984.0
1656,1088,455851.7
1145,1088,58760.0
1120,1088,492807.54
1505,1016,1063687.0
1184,1016,960139.0
2184,1016,355650.0
1452,1016,16615.0
1152,1076,2693418.0
1524,1076,102148.0
1471,1076,187790.0
1439,1076,4301786.25
1049,1159,362264.01
1582,1159,37120.44
2075,1159,391760.0
1790,1159,17550.14
1195,1167,101827634.0
1433,1197,4200418.0
1021,1197,60590154.88000001
1068,1197,9196921.0
1701,1197,15020333.0
1050,1197,232295929.32
1038,1197,10436146.56
1660,1197,915584.0
1534,1197,6588476.9
1638,1197,1001088.4
1579,1242,1842639.2999999993
1397,1242,3089766.0
2184,1242,3758197.0
1228,1242,2204127.0
1612,1242,5167931.949999999
1389,1242,3467858.0
1356,1242,3774664.0
1327,1242,2050749.0
1189,1242,123249.69
1310,1242,3238039.0
1632,1242,514000.0
1010,1242,242786.0
1014,1243,3391030.0
1612,1243,2861544.16
1264,1243,11759964.0
1105,1243,7973722.0
1581,1243,5041955.0
1004,1243,150854529.72999996
1228,1243,4453967.0
1283,1243,1794510.48
1037,1243,12176479.0
1658,1243,4809541.94
1134,1243,136476.0
1076,1243,42079751.0
1356,1243,3561558.0
1040,1243,16925302.3
1780,1243,267105.0
1185,1243,320270.0
1774,1243,664846.0
1007,1243,1126418.3
1259,1243,1210909.0
1309,1243,15821515.0
1326,1243,6580762.0
1906,1243,1467562.0
1344,1243,125427.0
1307,1243,1728429.0
1149,1243,1269114.0
1389,1243,777484.0
1124,1243,1314000.0
1138,1243,1185992.0
2188,1243,2461084.0
1855,1243,1301251.0
2107,1243,1440699.17
1099,1243,462040.0
1562,1243,358446.0
2152,1243,872906.0
1660,1243,37155.0
1023,1243,1331005.5
1646,1243,3380416.0
1310,1243,2366905.0
1135,1243,317742.0
1079,1243,1743336.0
1246,1243,339132.0
1084,1243,234123.66
1147,1243,1120577.0
1505,1243,107067.0
1645,1243,52782.0
1049,1243,26243.44
1186,1243,105398.85
1528,1243,657146.0
1666,1243,96533.0
1951,1056,305677.0
1528,1056,601270.0
1245,1056,4075200.6
1204,1059,15979800.0
1037,1059,293647.0
1545,1059,2982281.0
1798,1059,248500.0
2028,1059,519394.0
1268,1059,425471.99
1356,1059,509375.0
1002,1068,84646115.0
1147,1068,438828535.0
1389,1068,12626954.0
1023,1068,13721779.19
2108,1068,750222.0
1089,1068,4883897.0
1037,1068,10413776.0
1722,1068,19677172.0
1081,1068,104961439.0
1228,1068,92317242.0
1138,1068,26892614.06
1623,1068,36501216.0
1264,1068,28034453.0
1209,1068,678885.0
1310,1068,25796010.0
2107,1068,1654214.86
1099,1068,2654297.0
1774,1068,7474823.0
1224,1068,28604200.0
1668,1068,3387702.0
1039,1068,2349903.34
1061,1068,2578606.0
1074,1068,6088499.58
1152,1068,819887.0
1366,1068,408519.0
1469,1039,90768.0
1080,1039,1494802.0
1054,1039,190064.0
1044,1039,3586905.0
1780,1039,33414.0
1914,1088,40120.0
1193,1088,930100.22
1638,1088,1060088.4
1224,1016,966015.0
1139,1021,50295704.0
1197,1021,305522802.0
1282,1021,125590491.99999999
1559,1021,250485218.92000005
1084,1021,41067192.45999999
1151,1021,75844066.96
1106,1021,66997042.0
1096,1021,237464997.6
1201,1021,27310232.0
1038,1021,302001898.1999999
1651,1021,19146819.24
1017,1021,17222784.0
1037,1001,37566560.0
1007,1001,18857400.790000003
1769,1001,35128865.0
1099,1001,9472661.0
1105,1001,8141812.0
1134,1001,8981883.0
1135,1001,5797545.0
1138,1001,22116561.78
1432,1001,3585493.0
1116,1001,1909046.0
1774,1001,1691641.0
1780,1001,1593157.0
1126,1001,38584.0
1049,1001,975411.1299999999
1147,1001,1773011.0
1136,1001,1603771.0
1084,1001,201107.0
1246,1001,9438735.0
1289,1001,3484431.0
1539,1001,2752481.0
1690,1001,10298390.0
1140,1001,418983.0
1917,1001,246969.0
1035,1001,509036.0
1021,1001,2890318.21
1612,1001,1953075.6700000002
1072,1001,249697.0
1528,1001,464435.0
1672,1001,1119748.26
1914,1001,21596.0
1350,1001,2189598.0
1397,1001,107751.0
1096,1007,497445840.47999996
1082,1007,111930262.08
1151,1007,362836356.53999984
1106,1007,185787419.36
1289,1007,27001573.0
1350,1007,11160873.0
1016,1007,176358.0
1133,1007,94825.0
1278,1007,24605812.0
1511,1007,39298674.0
1050,1007,567500637.5400008
1038,1007,353593450.48
1611,1007,33709.5
1534,1007,22323730.880000003
1887,1007,226629140.0
1651,1007,29870479.88
1658,1007,5560598.04
1197,1007,818477867.0799989
1282,1007,781212498.5200003
1562,1007,3323121.0
1789,1007,34743931.6
1646,1007,110474798.0
1267,1007,13965713.0
1019,1007,556629003.3300002
1200,1007,14718106.96
1774,1007,889924.0
1139,1007,254838651.0
1419,1007,31739.0
1017,1007,17055425.0
1202,1007,2288879.0
1071,1007,68268556.67999999
1559,1007,592779854.56
1084,1007,56849830.76000001
1528,1007,3273949.0
1201,1007,93913593.44
1557,1007,20646062.0
2184,1007,143810.0
1164,1007,1360082.0
1049,1007,11043802.959999995
1612,1007,94542069.91000004
1551,1007,81325373.0
1505,1007,34515160.0
1076,1007,62543299.0
1105,1007,5160837.0
1211,1007,92735.0
1135,1007,3383187.0
1232,1007,7831843.0
1660,1007,16544954.0
1098,1007,35419110.0
1181,1007,882610.0
1184,1007,14676872.0
1647,1007,235605.0
1149,1007,1900955.0
1035,1007,476792.0
1037,1007,4124500.0
1309,1007,2145080.0
1786,1007,5304762.0
1397,1007,210710.0
1126,1007,118612.0
1240,1007,85314.0
1134,1007,3910662.0
1138,1007,1926425.0
1412,1007,2652363.88
1708,1007,30000.0
1011,1007,981961.0
1172,1007,586567.0
1140,1007,217078.0
1246,1007,174977.0
1020,1007,12490.0
1568,1010,805649.0
1079,1010,5549354.0
1629,1010,42088075.0
1089,1010,8864425.0
1439,1010,29365506.5
1140,1010,3045112.0
1545,1010,9624215.0
1138,1010,4631601.34
1754,1010,1238247.5
1668,1010,2897273.0
1034,1010,758007.0
1246,1010,544777.0
1078,1010,4204951.24
1224,1010,3956515.0
2107,1010,918574.54
1581,1010,2891893.0
2177,1010,217537.0
1081,1010,2464122.0
1562,1010,215306.0
1524,1010,2854684.0
1159,1010,215495.0
1147,1010,753878.0
1780,1033,14069798.0
1179,1033,2677199.0
1133,1033,225428.0
1696,1033,3784403.0
1105,1033,1381475.0
1344,1033,7449516.0
1611,1033,388278.95
1135,1033,694577.0
1134,1033,7038459.0
1835,1033,1673988.0
1140,1033,2759414.0
1037,1033,303166.0
1553,1033,1696977.0
1562,1033,1133146.0
1891,1033,630618.0
1790,1033,120350.56
1656,1033,940572.3600000001
1917,1033,2835318.0
1914,1033,621301.0
1126,1033,5917707.0
1470,1033,382427.0
1757,1033,1984265.6000000003
1679,1033,5468858.0
1582,1033,2319281.3699999987
1390,1033,3428316.0
1185,1033,3727890.66
1484,1033,456672.0
1007,1033,719339.9400000001
